cuda
Execution time: 3.6003365516662598 seconds
         2518875 function calls (2475024 primitive calls) in 7.201 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       24    0.000    0.000    0.000    0.000 __init__.py:866(__bool__)
        1    0.000    0.000    0.000    0.000 _guards.py:172(Guard)
        3    0.000    0.000    0.000    0.000 typing.py:3414(__init__)
        1    0.000    0.000    0.000    0.000 graph_utils.py:34(_create_equivalent_types_dict)
        1    0.000    0.000    0.000    0.000 collections.py:1773(EventCollection)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
       26    0.000    0.000    0.000    0.000 inspect.py:1158(__init__)
        1    0.000    0.000    0.000    0.000 six.py:498(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 mock.py:2269(AsyncMockMixin)
        1    0.000    0.000    0.000    0.000 JpegPresets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:87(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 dirichlet.py:34(Dirichlet)
        7    0.000    0.000    0.000    0.000 figure.py:3332(<lambda>)
        2    0.000    0.000    0.000    0.000 streams.py:14(Stream)
       20    0.000    0.000    0.000    0.000 enum.py:1733(_simple_enum)
        1    0.000    0.000    0.000    0.000 _ops.py:656(OpOverload)
       28    0.000    0.000    0.000    0.000 _decorator.py:16(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1154(_SubParsersAction)
        1    0.000    0.000    0.000    0.000 transforms.py:2331(CompositeGenericTransform)
       29    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 ast.py:80(_convert_signed_num)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
       53    0.000    0.000    0.000    0.000 artist.py:857(get_animated)
        1    0.000    0.000    0.000    0.000 colors.py:2119(Normalize)
        1    0.000    0.000    0.000    0.000 _triangulation.py:8(Triangulation)
       12    0.000    0.000    0.000    0.000 __init__.py:443(<genexpr>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        6    0.000    0.000    0.000    0.000 figure.py:2802(axes)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:333(add_text)
        1    0.000    0.000    0.000    0.000 embedding_ops.py:98(Embedding)
        2    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
       36    0.000    0.000    0.000    0.000 fromnumeric.py:2236(_clip_dispatcher)
        1    0.000    0.000    0.000    0.000 figure.py:2214(SubFigure)
       36    0.000    0.000    0.000    0.000 ticker.py:1792(tick_values)
       39    0.000    0.000    0.000    0.000 core.py:4120(<genexpr>)
       10    0.000    0.000    0.000    0.000 core.py:3735(parseImpl)
        1    0.000    0.000    0.000    0.000 profiler.py:1101(KinetoStepTracker)
        1    0.000    0.000    0.000    0.000 __init__.py:1832(FloatStorage)
        1    0.000    0.000    0.000    0.000 gridspec.py:521(SubplotSpec)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        8    0.000    0.000    0.000    0.000 collections.py:487(set_urls)
        1    0.000    0.000    0.000    0.000 transforms.py:1881(Affine2D)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1384(_recalculate)
        3    0.000    0.000    0.000    0.000 backend_bases.py:1215(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3577(_generateDefaultName)
       16    0.000    0.000    0.000    0.000 _internal.py:94(register_log)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2216(IPv6Interface)
        1    0.000    0.000    0.000    0.000 __init__.py:192(_Extra)
        8    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 __init__.py:2266(_TorchCompileInductorWrapper)
       10    0.000    0.000    0.000    0.000 argparse.py:800(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:2092(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 _script.py:510(ScriptModule)
        1    0.000    0.000    0.000    0.000 dates.py:1724(DateConverter)
       36    0.000    0.000    0.000    0.000 numeric.py:2333(_isclose_dispatcher)
       42    0.000    0.000    0.000    0.000 core.py:4351(<genexpr>)
        1    0.000    0.000    0.000    0.000 widgets.py:3727(PolygonSelector)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 rnn.py:154(RNNCell)
       72    0.000    0.000    0.000    0.000 _jit_internal.py:92(__getitem__)
        1    0.000    0.000    0.000    0.000 client.py:819(HTTPConnection)
        1    0.000    0.000    0.000    0.000 getlimits.py:384(finfo)
       43    0.000    0.000    0.000    0.000 core.py:4350(<genexpr>)
       11    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
       19    0.000    0.000    0.000    0.000 _exposed_in.py:15(exposed_in)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:144(_export_c_types)
        1    0.000    0.000    0.000    0.000 axes3d.py:4044(_Quaternion)
       48    0.000    0.000    0.000    0.000 transforms.py:994(minpos)
        4    0.000    0.000    0.000    0.000 numerictypes.py:234(obj2sctype)
        5    0.000    0.000    0.000    0.000 __init__.py:24(is_available)
        1    0.000    0.000    0.000    0.000 conv.py:728(_ConvTransposeNd)
        1    0.000    0.000    0.000    0.000 getlimits.py:639(iinfo)
        1    0.000    0.000    0.000    0.000 conv.py:353(ConvTranspose2d)
        3    0.000    0.000    0.000    0.000 figure.py:220(get_children)
       42    0.000    0.000    0.000    0.000 _arraysetops_impl.py:140(_unique_dispatcher)
        8    0.000    0.000    0.000    0.000 weakref.py:417(__len__)
        1    0.000    0.000    0.000    0.000 linear.py:150(Bilinear)
       24    0.000    0.000    0.000    0.000 text.py:909(get_position)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:89(LRScheduler)
        1    0.000    0.000    0.000    0.000 core.py:81(__compat__)
        1    0.000    0.000    0.000    0.000 _numeric_debugger.py:176(QuantizationComparisonResult)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        1    0.000    0.000    0.000    0.000 pyplot.py:556(draw_if_interactive)
       10    0.000    0.000    0.000    0.000 argparse.py:546(_metavar_formatter)
        1    0.000    0.000    0.000    0.000 internal.py:32(_InternalRPCPickler)
       19    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 _backport_slots.py:23(_get_slots)
        1    0.000    0.000    0.000    0.000 __init__.py:374(ZipInfo)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 selectors.py:84(BaseSelector)
        1    0.000    0.000    0.000    0.000 batchnorm.py:600(SyncBatchNorm)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:1188(wrap)
        6    0.000    0.000    0.000    0.000 figure.py:163(<lambda>)
        1    0.000    0.000    0.000    0.000 contextlib.py:547(_push_cm_exit)
        1    0.000    0.000    0.000    0.000 _guards.py:669(CompileContext)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:12(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 utils.py:20(LinearBlockSparsePattern)
        1    0.000    0.000    0.000    0.000 function.py:342(_SingleLevelFunction)
        1    0.000    0.000    0.000    0.000 _ops.py:1290(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:591(_validate_greaterequal0_lessequal1)
        1    0.000    0.000    0.000    0.000 gzip.py:140(GzipFile)
        1    0.000    0.000    0.000    0.000 registry.py:15(BackendRegistry)
        1    0.000    0.000    0.000    0.000 utils.py:400(NamespaceHelper)
        1    0.000    0.000    0.000    0.000 polar.py:32(PolarTransform)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
        1    0.000    0.000    0.000    0.000 loader.py:63(TestLoader)
        1    0.000    0.000    0.000    0.000 queue.py:40(Queue)
       10    0.000    0.000    0.000    0.000 argparse.py:554(format)
        1    0.000    0.000    0.000    0.000 client.py:252(HTTPResponse)
        1    0.000    0.000    0.000    0.000 __init__.py:1876(ShortStorage)
        1    0.000    0.000    0.000    0.000 axis.py:2369(XAxis)
        1    0.000    0.000    0.000    0.000 _internal.py:738(_update_log_state_from_env)
        1    0.000    0.000    0.000    0.000 pooling.py:1064(_LPPoolNd)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 normalization.py:321(RMSNorm)
        1    0.000    0.000    0.000    0.000 linear.py:17(Linear)
        6    0.000    0.000    0.000    0.000 __init__.py:732(__new__)
        1    0.000    0.000    0.000    0.000 remote_device.py:7(_remote_device)
        1    0.000    0.000    0.000    0.000 socket.py:677(SocketIO)
        1    0.000    0.000    0.000    0.000 lazy.py:12(_LazyProtocol)
        2    0.000    0.000    0.000    0.000 traceback.py:328(__getitem__)
       38    0.000    0.000    0.000    0.000 observer.py:61(__init__)
        3    0.000    0.000    0.000    0.000 enum.py:1567(__repr__)
        1    0.000    0.000    0.000    0.000 __init__.py:1854(LongStorage)
        2    0.000    0.000    0.000    0.000 __init__.py:110(get_projection_class)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:41(ArgsKwargsPair)
        1    0.000    0.000    0.000    0.000 request.py:1685(URLopener)
       13    0.000    0.000    0.000    0.000 typing.py:2754(final)
       36    0.000    0.000    0.000    0.000 spines.py:200(get_path)
       36    0.000    0.000    0.000    0.000 ticker.py:1821(tick_values)
        1    0.000    0.000    0.000    0.000 argparse.py:2111(consume_positionals)
        1    0.000    0.000    0.000    0.000 calendar.py:115(_localized_day)
        1    0.000    0.000    0.000    0.000 sslproto.py:263(SSLProtocol)
        1    0.000    0.000    0.000    0.000 transforms.py:1685(TransformWrapper)
       37    0.000    0.000    0.000    0.000 fromnumeric.py:3519(_ndim_dispatcher)
       22    0.000    0.000    0.000    0.000 {method 'has_default' of 'typing.TypeVar' objects}
        1    0.000    0.000    0.000    0.000 message.py:981(MIMEPart)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:870(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 ast.py:76(_convert_num)
        1    0.000    0.000    0.000    0.000 axis3d.py:729(XAxis)
        1    0.000    0.000    0.000    0.000 bdb.py:723(Breakpoint)
        1    0.000    0.000    0.000    0.000 core.py:144(MaskedTensor)
       26    0.000    0.000    0.000    0.000 collections.py:574(get_offsets)
        1    0.000    0.000    0.000    0.000 cmd.py:52(Cmd)
        1    0.000    0.000    0.000    0.000 ImageMath.py:27(_Operand)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:286(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 pooling.py:45(_MaxPoolNd)
        1    0.000    0.000    0.000    0.000 model.py:1275(BackendIndex)
        3    0.000    0.000    0.000    0.000 case.py:405(__init_subclass__)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
       27    0.000    0.000    0.000    0.000 <frozen _collections_abc>:850(__init__)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 conv.py:54(Conv1d)
        1    0.000    0.000    0.000    0.000 linear.py:13(Linear)
        3    0.000    0.000    0.000    0.000 weakref.py:75(__eq__)
        1    0.000    0.000    0.000    0.000 _deprecate.py:1(<module>)
       42    0.000    0.000    0.000    0.000 _compat_pickle.py:164(<genexpr>)
        1    0.000    0.000    0.000    0.000 traceback.py:276(FrameSummary)
       25    0.000    0.000    0.000    0.000 _script.py:982(_make_fail)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 __init__.py:250(EntryPoints)
        1    0.000    0.000    0.000    0.000 util.py:14(__config_flags)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 dataframe_wrapper.py:28(PandasWrapper)
       35    0.000    0.000    0.000    0.000 __init__.py:900(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:115(_ConnectionBase)
       37    0.000    0.000    0.000    0.000 function_base.py:20(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 _ops.py:245(HigherOrderOperator)
        1    0.000    0.000    0.000    0.000 quasirandom.py:7(SobolEngine)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 library.py:59(Library)
        1    0.000    0.000    0.000    0.000 bn_relu.py:12(BNReLU2d)
        1    0.000    0.000    0.000    0.000 poisson.py:13(Poisson)
        1    0.000    0.000    0.000    0.000 __init__.py:1942(QUInt8Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:1483(CharStorage)
        1    0.000    0.000    0.000    0.000 colors.py:2772(SymLogNorm)
        1    0.000    0.000    0.000    0.000 __init__.py:203(Path)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 glob.py:527(_StringGlobber)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 core.py:6788(MaskedConstant)
        5    0.000    0.000    0.000    0.000 markers.py:508(_half_fill)
        1    0.000    0.000    0.000    0.000 pyplot.py:449(backend_mod)
        1    0.000    0.000    0.000    0.000 adaptive.py:20(AdaptiveLogSoftmaxWithLoss)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:266(FakeTensorConverter)
        1    0.000    0.000    0.000    0.000 _comparison.py:393(ObjectPair)
        1    0.000    0.000    0.000    0.000 __init__.py:1516(ComplexDoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:2766(_is_device_backend_autoload_enabled)
       21    0.000    0.000    0.000    0.000 core.py:3872(recurse)
        1    0.000    0.000    0.000    0.000 overrides.py:1998(TorchFunctionMode)
       10    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 backend_agg.py:57(RendererAgg)
        1    0.000    0.000    0.000    0.000 platform.py:921(uname_result)
       10    0.000    0.000    0.000    0.000 enum.py:115(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 conv_add.py:12(ConvAdd2d)
        1    0.000    0.000    0.000    0.000 __init__.py:1821(DoubleStorage)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:379(PngStream)
        5    0.000    0.000    0.000    0.000 rcsetup.py:583(_validate_greaterthan_minushalf)
        1    0.000    0.000    0.000    0.000 tempfile.py:860(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _internal.py:261(_ctypes)
       39    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 qconfig_mapping.py:201(QConfigMapping)
       22    0.000    0.000    0.000    0.000 reductions.py:125(_torch_grad_reduce)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1430(IPv4Interface)
        1    0.000    0.000    0.000    0.000 _base.py:204(_process_plot_var_args)
       21    0.000    0.000    0.000    0.000 collections.py:219(get_transforms)
        8    0.000    0.000    0.000    0.000 collections.py:215(set_paths)
        1    0.000    0.000    0.000    0.000 rnn.py:320(GRUCell)
       30    0.000    0.000    0.000    0.000 results.py:263(__contains__)
        1    0.000    0.000    0.000    0.000 streams.py:140(Event)
        1    0.000    0.000    0.000    0.000 tempfile.py:432(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2543(FigureManagerBase)
        6    0.000    0.000    0.000    0.000 _internal.py:119(register_artifact_log)
        4    0.000    0.000    0.000    0.000 _base.py:2544(_unit_change_handler)
        1    0.000    0.000    0.000    0.000 linear.py:19(LinearPackedParams)
        1    0.000    0.000    0.000    0.000 meta_utils.py:745(MetaConverter)
        2    0.000    0.000    0.000    0.000 rcsetup.py:569(validate_sketch)
        1    0.000    0.000    0.000    0.000 figure.py:70(_AxesStack)
        1    0.000    0.000    0.000    0.000 proxy_tensor.py:1011(PythonKeyTracer)
        7    0.000    0.000    0.000    0.000 glob.py:111(<genexpr>)
        6    0.000    0.000    0.000    0.000 fnmatch.py:134(<genexpr>)
       29    0.000    0.000    0.000    0.000 collections.py:1044(get_paths)
        1    0.000    0.000    0.000    0.000 __init__.py:2007(CUDARngStateHelper)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:328(AxisConcatenator)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
       22    0.000    0.000    0.000    0.000 axis.py:816(_set_autoscale_on)
        4    0.000    0.000    0.000    0.000 core.py:5178(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 glob_group.py:9(GlobGroup)
        1    0.000    0.000    0.000    0.000 one_hot_categorical.py:12(OneHotCategorical)
       33    0.000    0.000    0.000    0.000 results.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:195(DataSource)
        1    0.000    0.000    0.000    0.000 __init__.py:1527(ComplexFloatStorage)
       18    0.000    0.000    0.000    0.000 axis.py:673(isDefault_majloc)
        1    0.000    0.000    0.000    0.000 _functions.py:7(SyncBatchNorm)
        6    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 upsampling.py:245(UpsamplingBilinear2d)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:13(BaseSubprocessTransport)
       24    0.000    0.000    0.000    0.000 dviread.py:152(_dispatch)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.lib.array_utils.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 colors.py:1514(BivarColormap)
        1    0.000    0.000    0.000    0.000 case.py:244(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 pooling.py:661(AvgPool2d)
        1    0.000    0.000    0.000    0.000 conv.py:1389(_LazyConvXdMixin)
        1    0.000    0.000    0.000    0.000 core.py:3029(Regex)
        6    0.000    0.000    0.000    0.000 __init__.py:45(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1261(MultivarColormap)
        1    0.000    0.000    0.000    0.000 thread.py:47(_WorkItem)
        1    0.000    0.000    0.000    0.000 __init__.py:1462(Logger)
        4    0.000    0.000    0.000    0.000 __init__.py:14(is_available)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
       11    0.000    0.000    0.000    0.000 {method 'keys' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 cbook.py:35(_ExceptionInfo)
        1    0.000    0.000    0.000    0.000 dynamic_shapes.py:56(_Dim)
       10    0.000    0.000    0.000    0.000 functional_tensor.py:38(_conversion_method_template)
       19    0.000    0.000    0.000    0.000 typing.py:2204(<genexpr>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:780(_validate_legend_loc)
        8    0.000    0.000    0.000    0.000 core.py:5056(stopOn)
        4    0.000    0.000    0.000    0.000 mixins.py:53(_unary_method)
        1    0.000    0.000    0.000    0.000 _parser.py:241(parserinfo)
        1    0.000    0.000    0.000    0.000 _exceptions.py:116(_ArrayMemoryError)
        3    0.000    0.000    0.000    0.000 collections.py:770(_get_default_facecolor)
        1    0.000    0.000    0.000    0.000 log_normal.py:11(LogNormal)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:30(ImagePalette)
       24    0.000    0.000    0.000    0.000 patches.py:2347(<genexpr>)
        1    0.000    0.000    0.000    0.000 colors.py:98(ColorSequenceRegistry)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 batchnorm.py:9(_BatchNorm)
        3    0.000    0.000    0.000    0.000 legend_handler.py:193(get_xdata)
        1    0.000    0.000    0.000    0.000 Image.py:3867(Exif)
        1    0.000    0.000    0.000    0.000 rnn.py:225(_LSTMSingleLayer)
        1    0.000    0.000    0.000    0.000 _parser.py:1013(addgroup)
        1    0.000    0.000    0.000    0.000 JpegImagePlugin.py:335(JpegImageFile)
        1    0.000    0.000    0.000    0.000 serialization.py:278(add_safe_globals)
       15    0.000    0.000    0.000    0.000 _jit_internal.py:893(_copy_to_script_wrapper)
        1    0.000    0.000    0.000    0.000 selector_events.py:923(_SelectorSocketTransport)
        1    0.000    0.000    0.000    0.000 proxy.py:642(Attribute)
        2    0.000    0.000    0.000    0.000 spines.py:549(from_dict)
        1    0.000    0.000    0.000    0.000 gumbel.py:16(Gumbel)
        5    0.000    0.000    0.000    0.000 version.py:78(__lt__)
        1    0.000    0.000    0.000    0.000 __init__.py:102(CompleteDirs)
        1    0.000    0.000    0.000    0.000 text.py:1458(_AnnotationBase)
       50    0.000    0.000    0.000    0.000 transforms.py:1367(depth)
        1    0.000    0.000    0.000    0.000 observer.py:133(ObserverBase)
        1    0.000    0.000    0.000    0.000 observer.py:416(MinMaxObserver)
        1    0.000    0.000    0.000    0.000 join.py:44(Joinable)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 collections.py:1188(PolyCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:1110(StreamHandler)
        2    0.000    0.000    0.000    0.000 rcsetup.py:431(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:1043(_Patcher)
        1    0.000    0.000    0.000    0.000 rnn.py:267(_LSTMLayer)
        1    0.000    0.000    0.000    0.000 art3d.py:625(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 inverse_gamma.py:12(InverseGamma)
        6    0.000    0.000    0.000    0.000 transforms.py:259(x1)
        1    0.000    0.000    0.000    0.000 transforms.py:2171(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 rnn.py:10(LSTM)
        2    0.000    0.000    0.000    0.000 _jit_internal.py:716(unused)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        1    0.000    0.000    0.000    0.000 annotations.py:85(EvalEnv)
        1    0.000    0.000    0.000    0.000 gamma.py:18(Gamma)
        1    0.000    0.000    0.000    0.000 transforms.py:1276(Transform)
        1    0.000    0.000    0.000    0.000 pooling.py:767(AvgPool3d)
        1    0.000    0.000    0.000    0.000 rnn.py:1261(LSTMCell)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._distributed_c10d.set_debug_level_from_env}
        1    0.000    0.000    0.000    0.000 dates.py:1138(RRuleLocator)
        2    0.000    0.000    0.000    0.000 argparse.py:2533(_get_value)
        1    0.000    0.000    0.000    0.000 conv.py:117(Conv2d)
        5    0.000    0.000    0.000    0.000 <frozen os>:855(fsdecode)
        1    0.000    0.000    0.000    0.000 image.py:819(AxesImage)
        1    0.000    0.000    0.000    0.000 __init__.py:1898(BoolStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:453(LibraryLoader)
       36    0.000    0.000    0.000    0.000 multiarray.py:690(result_type)
        4    0.000    0.000    0.000    0.000 core.py:3502(parseImpl)
        1    0.000    0.000    0.000    0.000 __init__.py:921(Handler)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.000    0.000 __init__.py:2665(__getattr__)
       29    0.000    0.000    0.000    0.000 core.py:4362(<genexpr>)
        1    0.000    0.000    0.000    0.000 threading.py:592(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:3231(LightSource)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 __init__.py:1843(HalfStorage)
        1    0.000    0.000    0.000    0.000 padding.py:48(CircularPad1d)
        1    0.000    0.000    0.000    0.000 batchnorm.py:25(_NormBase)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 __init__.py:865(ZipExtFile)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:19(SpectralNorm)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1231(_resolve_name)
       14    0.000    0.000    0.000    0.000 mock.py:2031(<genexpr>)
       39    0.000    0.000    0.000    0.000 colorizer.py:87(norm)
        1    0.000    0.000    0.000    0.000 ticker.py:1539(PercentFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:1737(ArgumentParser)
        1    0.000    0.000    0.000    0.000 _expired_attrs_2_0.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1277(TextBox)
        1    0.000    0.000    0.000    0.000 weak.py:119(WeakIdKeyDictionary)
        1    0.000    0.000    0.000    0.000 dataloader.py:631(_BaseDataLoaderIter)
       10    0.000    0.000    0.000    0.000 argparse.py:1627(_check_conflict)
        1    0.000    0.000    0.000    0.000 colors.py:563(ColorConverter)
        1    0.000    0.000    0.000    0.000 ticker.py:2042(MaxNLocator)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedRandom' objects}
        1    0.000    0.000    0.000    0.000 streams.py:309(StreamWriter)
        2    0.000    0.000    0.000    0.000 constraints.py:133(__call__)
       10    0.000    0.000    0.000    0.000 _docstring.py:61(__init__)
        6    0.000    0.000    0.000    0.000 Image.py:3664(register_mime)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 activation.py:121(LeakyReLU)
        1    0.000    0.000    0.000    0.000 unix_events.py:58(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 __init__.py:18(Future)
        1    0.000    0.000    0.000    0.000 mock.py:2546(_Call)
        1    0.000    0.000    0.000    0.000 _builtins.py:122(_gen_torch_functional_registered_ops)
        6    0.000    0.000    0.000    0.000 Image.py:3679(register_save)
        1    0.000    0.000    0.000    0.000 registry.py:267(list_builtin)
        1    0.000    0.000    0.000    0.000 platform.py:865(_Processor)
        1    0.000    0.000    0.000    0.000 _directory_reader.py:22(DirectoryReader)
        1    0.000    0.000    0.000    0.000 core.py:2420(Literal)
        3    0.000    0.000    0.000    0.000 cm.py:90(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1140(LogitFormatter)
        1    0.000    0.000    0.000    0.000 transforms.py:473(ReshapeTransform)
        1    0.000    0.000    0.000    0.000 rnn.py:1314(GRUCell)
        9    0.000    0.000    0.000    0.000 __init__.py:242(is_initialized)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 __init__.py:1865(IntStorage)
        1    0.000    0.000    0.000    0.000 bezier.py:189(BezierSegment)
        1    0.000    0.000    0.000    0.000 unflatten.py:256(FlatArgsAdapter)
        1    0.000    0.000    0.000    0.000 rnn.py:1610(LSTMCell)
        1    0.000    0.000    0.000    0.000 _mathtext.py:329(TruetypeFonts)
        2    0.000    0.000    0.000    0.000 __init__.py:1978(__del__)
        1    0.000    0.000    0.000    0.000 __init__.py:1887(CharStorage)
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1931(ComplexFloatStorage)
        1    0.000    0.000    0.000    0.000 request.py:2135(FancyURLopener)
        1    0.000    0.000    0.000    0.000 _trace.py:1424(TopLevelTracedModule)
        1    0.000    0.000    0.000    0.000 grad_mode.py:88(enable_grad)
        1    0.000    0.000    0.000    0.000 _namedtensor_internals.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method atexit.register}
